tool	family	class_label	rescued_class	dominant_path	dominant_frac	n_copies	n_full_len	frac_full_len	cons_len	cons_completeness	cov_ge3	div_median	frac_agree_class	frac_conflictfree	frac_tandemtool	frac_support_ge2	n_gates_passed	rank_score
rm2	rnd-5_family-894	Unknown		repeat:TE:ClassII:TIR:PIFHarbinger	0.5302413668050127	329	81.0	0.24620060790273557	160.0	len_inconsistent	1.0	14.300000190734863	0.6287253336220664	0.9927185123027367	0.0037896218498768373	0.679046098042931	6	3.529928864803453
rm2	ltr-1_family-379	LTR/Unknown	repeat:TE:ClassI:LTR:BelPao	repeat:TE:ClassI:LTR:BelPao	0.9310487200660611	9	5.0	0.5555555555555556	512.0	ok	1.0	1.600000023841858	0.9986301369863013	0.8294520547945206	0.00034246575342465754	1.0	6	3.5270521961168404
rm2	rnd-5_family-30	Unknown	repeat:TE:ClassII:TIR:Mutator	repeat:TE:ClassII:TIR:Mutator	0.646940407577972	379	64.0	0.16886543535620052	201.0	len_inconsistent+weak_5p	1.0	17.5	0.7193091838643307	0.9967579026123823	0.003117401334247771	0.7568842612797971	6	3.5222470604606
pantera	hAT_32-fGobNig	Unknown	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.9017193756289745	702	61.0	0.0868945868945869	1287.0	len_inconsistent	1.0	7.649999618530273	0.9660628899125281	0.768027035761038	0.10389268949954265	0.9993865467511626	6	3.5194197606843334
rm2	rnd-4_family-1701	DNA/hAT		repeat:TE:ClassII:TIR:hAT	0.9467570183930301	278	9.0	0.03237410071942446	682.0	ok	1.0	12.0	0.9915674603174603	0.5732791514041514	0.008489774114774114	0.46613629426129427	6	3.5190891211609365
pantera	Unknown_385-fGobNig	Unknown		repeat:TE:ClassII:TIR:PIFHarbinger	0.4167251624095179	1340	64.0	0.04776119402985075	507.0	len_inconsistent+weak_5p	1.0	15.699999809265137	0.7924379644714002	0.9202227410942546	0.014990295086810755	0.9975912118215281	6	3.518840679549542
rm2	rnd-5_family-3269	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.9034491071582319	333	5.0	0.015015015015015015	709.0	ok	1.0	10.699999809265137	0.8207739009582328	0.9956257771925975	0.004579035915441445	0.8539536244605369	6	3.515369682486849
rm2	rnd-5_family-2296	Unknown		repeat:TE:ClassII	0.4777460638983519	478	51.0	0.10669456066945607	257.0	len_inconsistent	1.0	12.399999618530273	0.830562254093159	0.9765357278842492	0.0031888564538647035	0.8850107881710877	6	3.5146681580753443
rm2	rnd-4_family-270	LINE/Penelope		repeat:TE:ClassI:PLE	0.9996904081149497	348	38.0	0.10919540229885058	682.0	len_inconsistent	1.0	17.0	0.9831289003658275	0.9480238146474428	0.016053367764148913	0.8397388996485188	6	3.5109363116300805
rm2	rnd-1_family-129	LTR/Ngaro		repeat:TE:ClassI:LINE:Jockey	0.42434809706295884	4212	170.0	0.04036087369420703	685.0	len_inconsistent	1.0	11.199999809265137	0.9580310323529966	0.321825659517893	0.01740344387486375	0.9770733605889339	6	3.510305613249164
rm2	rnd-5_family-3316	LINE/L1		repeat:TE:ClassI:LINE:L1	0.9905018285249898	126	5.0	0.03968253968253968	2515.0	ok	1.0	14.100000381469727	0.9046636492722755	0.8996938232161874	0.16593450479233227	0.9739305999290024	6	3.5033274768244818
rm2	rnd-1_family-488	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9972571998503927	323	65.0	0.20123839009287925	615.0	len_inconsistent	1.0	11.800000190734863	0.8482854056973134	0.8407924935871472	0.018833535844471446	0.9036975158633724	6	3.501991255927316
rm2	rnd-4_family-195	PLE		repeat:TE:ClassI:PLE	0.9945964857720416	366	37.0	0.10109289617486339	201.0	len_inconsistent+weak_5p	1.0	12.199999809265137	0.9648921707141525	0.9650521152667075	0.0028256870951403512	0.7206834963879188	6	3.498146010047855
rm2	ltr-1_family-529	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9767631471667346	23	5.0	0.21739130434782608	445.0	ok	1.0	5.900000095367432	0.9288277511961722	0.8702153110047847	0.008373205741626795	0.8633373205741627	6	3.4980130665369757
rm2	ltr-1_family-143	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	1.0	48	32.0	0.6666666666666666	312.0	len_inconsistent	1.0	8.300000190734863	0.9985415653864852	0.993356020093988	0.0	0.9960298168854319	6	3.4970475638003795
rm2	rnd-4_family-50	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9995025246872123	164	36.0	0.21951219512195122	457.0	len_inconsistent+weak_3p	0.9978118161925602	4.5	0.9705326520613144	0.9692960966846317	0.035020181516996804	0.9686894846130515	6	3.4961312495132333
rm2	rnd-1_family-244	PLE		repeat:TE:ClassI:PLE	0.9985505336671499	515	37.0	0.07184466019417475	336.0	len_inconsistent	1.0	14.100000381469727	0.9629699130543566	0.9582160505410646	0.005254269093638581	0.8962406955651466	6	3.4893876876624166
rm2	rnd-3_family-421	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.8262654596455438	1802	68.0	0.03773584905660377	297.0	len_inconsistent	1.0	14.800000190734863	0.668108494216155	0.9879610706561638	0.02015913014147106	0.7901297644794539	6	3.4885784775785553
rm2	rnd-4_family-109	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9323585035541675	1130	62.0	0.05486725663716814	672.0	len_inconsistent	1.0	8.800000190734863	0.9581281590063729	0.7371381131829762	0.0036707552314366406	0.8244915068002572	6	3.487657961687603
rm2	rnd-1_family-513	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.6582973024679548	1360	69.0	0.05073529411764706	252.0	weak_5p	1.0	13.899999618530273	0.6925674466333361	0.9560716885224385	0.018596298638538546	0.8235469590845633	6	3.4874882258930295
rm2	rnd-4_family-451	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9981314019940805	453	33.0	0.0728476821192053	502.0	len_inconsistent+weak_5p	1.0	11.100000381469727	0.98282456348735	0.9816724076493646	0.002244922199786198	0.8891792374391257	6	3.483010911014602
pantera	Unknown_514-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9882946518668012	1772	177.0	0.09988713318284424	330.0	len_inconsistent	1.0	16.100000381469727	0.9264043188210198	0.30605839647465366	0.003931141616206449	0.9856748837188237	6	3.48043598165748
rm2	rnd-2_family-152	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9417750556956628	3645	136.0	0.03731138545953361	486.0	weak_3p	1.0	12.100000381469727	0.9475709406390062	0.3984132931732695	0.007951548516335442	0.846594921385234	6	3.479523142182493
rm2	rnd-1_family-473	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9935480358260964	155	34.0	0.21935483870967742	366.0	len_inconsistent	1.0	21.799999237060547	0.9605911330049262	0.9855020225079099	0.006468020345228083	0.7500700869077657	6	3.477572072555091
rm2	rnd-3_family-667	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.8984962406015038	932	15.0	0.016094420600858368	596.0	ok	1.0	13.300000190734863	0.9907796346569093	0.3080907317276382	0.006977761423046748	0.817495087794819	6	3.4749616254402285
pantera	Unknown_233-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.9975212846211876	1347	63.0	0.0467706013363029	896.0	len_inconsistent	1.0	16.100000381469727	0.8854140099379975	0.7891297656215646	0.016208609999560267	0.9861263796666814	6	3.4738843250131435
pantera	Unknown_147-fGobNig	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.7431354295693919	299	53.0	0.17725752508361203	1115.0	len_inconsistent	1.0	4.099999904632568	0.8652974686545326	0.8839658874611357	0.09319307182193201	0.9964776568289428	6	3.4735392257164572
rm2	rnd-1_family-400	DNA/Academ-1		repeat:TE:ClassII:TIR:Academ	0.6757173345980555	587	233.0	0.3969335604770017	194.0	len_inconsistent	1.0	8.699999809265137	0.993669085218381	0.11188342174257668	0.01107656037233502	0.9738227343861147	6	3.4729084279869764
rm2	ltr-1_family-414	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9980010280427208	78	35.0	0.44871794871794873	357.0	len_inconsistent	1.0	9.899999618530273	0.963963963963964	0.9638567138567139	0.029547404547404548	0.9750643500643501	6	3.4718887221709536
pantera	Unknown_445-fGobNig	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.8351295238587514	12265	152.0	0.01239298817774154	443.0	len_inconsistent	1.0	15.100000381469727	0.8926444573711514	0.3969313097161261	0.0980918133573065	0.99910015335775	6	3.47141935503205
rm2	ltr-1_family-168	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	0.9994054696789536	65	21.0	0.3230769230769231	443.0	ok	1.0	15.199999809265137	0.9853577794754266	0.1597275273745862	0.0	0.9473516679399032	6	3.4673046015839324
rm2	rnd-1_family-339	Unknown	repeat:TE:ClassII:TIR:CACTA	repeat:TE:ClassII:TIR:CACTA	0.6135456215554195	211	37.0	0.17535545023696683	400.0	len_inconsistent+weak_5p	1.0	7.900000095367432	0.897685066224392	0.9942301852414211	0.0035039360882057513	0.9594244200985774	6	3.4601169755328085
rm2	ltr-1_family-180	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9994959253969588	51	30.0	0.5882352941176471	290.0	len_inconsistent	1.0	6.199999809265137	0.9910817506193229	0.9906688687035508	0.0016515276630883566	0.9922378199834847	6	3.458871874042536
rm2	rnd-4_family-1155	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9965039854565795	284	31.0	0.10915492957746478	143.0	len_inconsistent+weak_5p	1.0	17.299999237060547	0.981783511846803	0.9855160662122687	0.0037731256085686464	0.30460889321648815	6	3.458661271893344
pantera	Unknown_376-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.767967833808008	967	206.0	0.21302998965873837	513.0	len_inconsistent	1.0	12.5	0.9920282342560935	0.15000772030440057	0.06204036616300871	0.9816565567442374	6	3.4559031749296474
pantera	TcMar-Tc1_12-fGobNig	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9874668594842131	629	281.0	0.4467408585055644	1585.0	len_inconsistent	1.0	1.399999976158142	0.9986270891708621	0.007259417879733619	0.0014701080559795278	0.9990416960916084	6	3.454592826955676
pantera	Unknown_179-fGobNig	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.6628702266071814	353	57.0	0.16147308781869688	1035.0	len_inconsistent	1.0	13.300000190734863	0.82181877155246	0.873194714739322	0.17004677523985115	0.9954078322919867	6	3.4508883419642737
pantera	L2_12-fGobNig	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9970208207405457	7354	36.0	0.004895295077508839	5525.0	len_inconsistent	1.0	12.600000381469727	0.9588215152122826	0.9356021653071587	0.1526322580717237	0.9977578312519446	6	3.4507261812867283
rm2	rnd-5_family-4878	DNA/Maverick		repeat:TE:ClassI:LINE:Jockey	0.5172274426593917	375	8.0	0.021333333333333333	1811.0	ok	1.0	16.200000762939453	0.6986908421364707	0.84756658916785	0.08706914038728604	0.4612948023780174	6	3.4493474182962642
rm2	rnd-3_family-269	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.6286173180422102	1767	177.0	0.100169779286927	776.0	len_inconsistent	1.0	10.0	0.944270312136607	0.2502363054837808	0.011037546434294273	0.9769306104682796	6	3.4424798839821946
rm2	rnd-4_family-3016	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.8869814020028612	1398	220.0	0.15736766809728184	397.0	len_inconsistent	1.0	9.5	0.9839941736113146	0.11602131319769121	0.01718198674831424	0.9512709647444886	6	3.442438167631212
pantera	Unknown_365-fGobNig	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.7894679160501945	217	122.0	0.5622119815668203	537.0	len_inconsistent	1.0	4.199999809265137	0.862865038163843	0.491877607415456	0.004923068668088588	0.9977195594725475	6	3.441102476254047
rm2	rnd-1_family-602	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9971159807013288	2875	46.0	0.016	888.0	len_inconsistent	1.0	6.699999809265137	0.8876865637194973	0.8853614822493284	0.09429438459195018	0.9953709381960902	6	3.4358058776504
rm2	rnd-4_family-3325	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9962230126109778	4504	31.0	0.006882770870337478	5525.0	len_inconsistent	1.0	12.100000381469727	0.9741013501346861	0.9678917855135623	0.21942826170386526	0.998362122747123	6	3.4333548294825214
rm2	ltr-1_family-442	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9981141563992959	347	29.0	0.08357348703170028	358.0	len_inconsistent	1.0	7.900000095367432	0.9848921918544957	0.9837921087371045	0.23275314134845743	0.9884369041216448	6	3.4310822984905562
pantera	TcMar-Tc1_3-fGobNig	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9999130823482666	2294	191.0	0.08326068003487358	1627.0	len_inconsistent	1.0	23.75	0.998178134045452	0.15147272967653674	0.0017459158041011206	0.9995574262838154	6	3.430684230969716
rm2	rnd-1_family-161	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9719432212747277	757	66.0	0.08718626155878467	342.0	len_inconsistent+weak_5p	1.0	6.900000095367432	0.9958154388283229	0.6137933204335583	0.0035002438372111317	0.9774647222615508	6	3.42915269480375
rm2	rnd-3_family-673	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9842314596459117	821	81.0	0.09866017052375152	216.0	weak_3p	0.9953703703703703	12.199999809265137	0.993683654607869	0.5225349881172432	0.003031423290203327	0.7775547927119092	6	3.424703661603762
rm2	rnd-5_family-14256	Unknown	repeat:TE:ClassI:LINE:Jockey	repeat:TE:ClassI:LINE:Jockey	0.7380520875285274	296	45.0	0.15202702702702703	204.0	len_inconsistent	1.0	7.300000190734863	0.8031169794984384	0.9682426791180927	0.024335941123720586	0.9531216178607873	6	3.4245721723918745
rm2	rnd-5_family-12107	Unknown	repeat:TE:ClassII:Helitron	repeat:TE:ClassII:Helitron	0.8630023812995091	293	63.0	0.2150170648464164	128.0	len_inconsistent	1.0	9.699999809265137	0.6823853211009174	0.940440366972477	0.016256880733944955	0.8146788990825689	6	3.422166237526976
rm2	rnd-5_family-907	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.7627029167216577	407	74.0	0.18181818181818182	257.0	len_inconsistent	1.0	13.800000190734863	0.8992154992352351	0.6532572405966811	0.0020393730572504645	0.720589444599773	6	3.4217044595628927
rm2	rnd-4_family-586	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.9505317128750475	513	13.0	0.025341130604288498	921.0	ok	1.0	11.899999618530273	0.9911247104965091	0.31423596436359946	0.011918245904687843	0.7747874156847497	6	3.4193040271669455
rm2	rnd-4_family-741	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.8585045193097781	759	73.0	0.09617918313570488	348.0	len_inconsistent	1.0	8.100000381469727	0.9469113720610727	0.6087910758569441	0.002160181800900364	0.9169971744822044	6	3.4190253080384725
pantera	Unknown_216-fGobNig	DNA	repeat:TE:ClassII:TIR:hAT	repeat:TE:ClassII:TIR:hAT	0.8615079269805447	869	60.0	0.06904487917146145	943.0	len_inconsistent	1.0	8.100000381469727	0.9896216766261883	0.6503403197084309	0.05903028352188066	0.9983853633970708	6	3.4181132467182627
rm2	rnd-5_family-1661	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9972721717877095	214	34.0	0.1588785046728972	638.0	len_inconsistent	1.0	5.0	0.9709506337023922	0.9124673535114002	0.023024787297111087	0.8217621893576453	6	3.4148969042560475
rm2	rnd-5_family-2010	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9794386758507247	350	6.0	0.017142857142857144	628.0	ok	1.0	11.399999618530273	0.9925417168212608	0.642214826878142	0.17932922655715264	0.5873634024876678	6	3.4129077940830466
rm2	rnd-4_family-2705	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9991551718068763	1043	27.0	0.02588686481303931	2409.0	len_inconsistent	1.0	5.400000095367432	0.9896916481461241	0.9877703695607292	0.0518890953473968	0.9782465600369197	6	3.4088257818658407
rm2	rnd-1_family-170	SINE/5S		repeat:TE:ClassI:SINE:5S	0.5090996616878167	1189	97.0	0.0815811606391926	949.0	len_inconsistent	1.0	12.0	0.7892343532995834	0.6308997132744949	0.06764929886653824	0.9972895479593208	6	3.406905800840323
rm2	rnd-5_family-43	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9986152221702931	524	28.0	0.05343511450381679	877.0	len_inconsistent	1.0	6.900000095367432	0.9786827151242663	0.9800330960409641	0.04753653053578119	0.9218496315723742	6	3.4058738425074497
rm2	rnd-4_family-2806	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.998609651056326	223	29.0	0.13004484304932734	364.0	len_inconsistent+weak_5p	1.0	9.600000381469727	0.9708068224349035	0.9704058172485698	0.06648665989413463	0.8179436454044806	6	3.403610637582429
rm2	rnd-5_family-6798	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9991700185149716	79	33.0	0.4177215189873418	257.0	len_inconsistent	1.0	10.199999809265137	0.9422791781402245	0.942120313492904	0.0017475111205253124	0.8873120101673374	6	3.402913431511016
pantera	Gypsy_21-fGobNig	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	0.992462967799709	134	6.0	0.04477611940298507	5242.0	ok	1.0	20.399999618530273	0.9994560059260631	0.6206972383619991	0.013113729484478807	0.9997106414500335	6	3.398304494671706
rm2	rnd-5_family-123	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.8029416105071573	2236	231.0	0.10330948121645796	722.0	len_inconsistent	1.0	9.800000190734863	0.9910602357378305	0.043048379629273575	0.016516722065928455	0.9882207992567629	6	3.3977205952592486
rm2	ltr-1_family-79	LTR/Unknown	repeat:TE:ClassI:LTR:Gypsy	repeat:TE:ClassI:LTR:Gypsy	0.7096938256535449	51	26.0	0.5098039215686274	191.0	len_inconsistent	1.0	10.699999809265137	0.9913491446345256	0.9912519440124417	0.0	0.9643273716951789	6	3.397574436617785
rm2	ltr-1_family-527	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9158047541281075	43	32.0	0.7441860465116279	154.0	len_inconsistent	1.0	4.0	0.946191356986716	0.946191356986716	0.030267361694972256	0.9804943669076845	6	3.3975326922933378
rm2	ltr-1_family-363	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	0.9235294117647059	53	25.0	0.4716981132075472	508.0	ok	1.0	6.400000095367432	0.9684810421028146	0.030006978367062107	0.02541288671784136	0.9996510816468946	6	3.3964280291419144
rm2	rnd-5_family-2952	LINE/L2		repeat:TE:ClassI:LINE:Jockey	1.0	172	32.0	0.18604651162790697	1236.0	len_inconsistent	1.0	14.450000762939453	0.9448691271492717	0.944255831781842	0.07772423611871646	0.9880735954440916	6	3.3942749372510197
rm2	rnd-3_family-1175	LINE/Penelope		repeat:TE:ClassI:PLE	0.9952546697854529	849	31.0	0.03651354534746761	392.0	len_inconsistent+weak_5p	1.0	16.5	0.9646064960916638	0.9379278535709084	0.013084429771325921	0.7850819698661617	6	3.393896043496845
rm2	rnd-4_family-3163	DNA/PiggyBac		repeat:TE:ClassII:TIR:PiggyBac	0.9414056862462116	293	8.0	0.027303754266211604	887.0	ok	1.0	10.899999618530273	0.9897066666666666	0.5006222222222222	0.029902222222222222	0.62256	6	3.3934188758808324
rm2	rnd-4_family-1572	Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.9594256447618924	550	31.0	0.056363636363636366	2200.0	len_inconsistent	1.0	17.049999237060547	0.9022393669634026	0.9948565776458952	0.05074975272007913	0.917463897131553	6	3.3884576384435703
rm2	rnd-1_family-128	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:CACTA	0.3701086956521739	1754	140.0	0.07981755986316989	320.0	len_inconsistent+weak_5p	1.0	10.5	0.9778108759539081	0.2644077161457708	0.0033111522169104986	0.9713367125503479	6	3.3883466277779175
rm2	rnd-4_family-103	DNA/hAT-hAT5		repeat:TE:ClassII:TIR:hAT	0.9760875313000607	1015	41.0	0.04039408866995074	1152.0	len_inconsistent	1.0	10.199999809265137	0.9654402691210338	0.8030716267517626	0.05861085129962509	0.7022927162832373	6	3.381295752592532
rm2	rnd-4_family-260	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9280951000289939	592	221.0	0.3733108108108108	188.0	len_inconsistent	1.0	11.100000381469727	0.9945269369883876	0.0417697823465956	0.023764198235928676	0.9855876007360873	6	3.3806889930200934
rm2	rnd-4_family-941	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.9980961624608033	1354	27.0	0.019940915805022157	230.0	len_inconsistent+weak_5p	1.0	17.0	0.9738676835629744	0.975162787351153	0.0016908299456775912	0.6030578839443106	6	3.3803942350731147
rm2	rnd-4_family-2023	Unknown	repeat:TE:ClassII	repeat:TE:ClassII	0.9503611574764768	962	29.0	0.030145530145530147	1371.0	len_inconsistent	1.0	13.5	0.9400627169426538	0.977595105564208	0.08114091756702961	0.9680339146407045	6	3.380055820405818
rm2	ltr-1_family-525	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.8365384615384616	36	20.0	0.5555555555555556	473.0	ok	1.0	3.5	0.9728664192949907	0.10575139146567718	0.0	0.9746444032158318	6	3.379647806424649
rm2	rnd-3_family-5	DNA/PIF-Harbinger		repeat:TE:ClassII:TIR:PIFHarbinger	0.9819023512053819	1569	48.0	0.030592734225621414	660.0	len_inconsistent	1.0	13.5	0.9941706534478452	0.7004015601283455	0.006006109862239898	0.8673698772263531	6	3.375813450951778
rm2	rnd-5_family-4615	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9645726185026613	1214	29.0	0.023887973640856673	879.0	len_inconsistent+weak_5p	1.0	13.100000381469727	0.9463885345226136	0.9609880388346814	0.018214619665532308	0.8135573777899826	6	3.369774571256251
rm2	rnd-5_family-1190	LINE/L1		repeat:TE:ClassI:LINE:L1	0.9670394349617422	143	25.0	0.17482517482517482	312.0	len_inconsistent	1.0	12.800000190734863	0.9824349922507318	0.9869553986567935	0.0022817289478215944	0.08618908214224212	6	3.3673303995795627
rm2	ltr-1_family-61	LTR/Pao		repeat:TE:ClassI:LTR:BelPao	1.0	38	17.0	0.4473684210526316	492.0	ok	1.0	3.5	0.99930392412773	0.1366048899330027	0.0023492560689115116	1.0	6	3.3663577354390064
rm2	rnd-5_family-6072	LTR/Gypsy		repeat:TE:ClassI:LTR:Gypsy	1.0	38	23.0	0.6052631578947368	3364.0	len_inconsistent	1.0	24.899999618530273	0.9999667005211369	0.9999667005211369	0.08288240289039477	0.9997169544296631	6	3.3616612370598666
rm2	ltr-1_family-478	LTR/Unknown	repeat:TE:ClassI:LTR:BelPao	repeat:TE:ClassI:LTR:BelPao	0.9712868911461249	52	24.0	0.46153846153846156	329.0	len_inconsistent	1.0	8.800000190734863	0.990364871268362	0.9874427420628653	0.004264729110725004	1.0	6	3.3580188550428334
rm2	rnd-5_family-1218	LINE/L2		repeat:TE:ClassI:LINE:Jockey	0.9995404807719923	289	25.0	0.08650519031141868	756.0	len_inconsistent	1.0	17.399999618530273	0.9817733786704478	0.9766385374650679	0.010255916080450435	0.5026913175754739	6	3.3563519248075533
rm2	rnd-3_family-668	Unknown		repeat:TE:ClassII:Helitron	0.38402810136564036	945	56.0	0.05925925925925926	477.0	len_inconsistent	1.0	13.600000381469727	0.6266364756584997	0.9813349513044892	0.006298828430422028	0.7167028416660933	6	3.3561594539691897
rm2	ltr-1_family-55	LTR/Unknown	repeat:TE:ClassI:LTR	repeat:TE:ClassI:LTR	0.8609431680773881	59	23.0	0.3898305084745763	782.0	ok	1.0	4.5	0.9599702030894691	0.03442327295538305	0.0072139888653650125	0.9980004704775347	6	3.356121312062445
rm2	rnd-1_family-57	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9745317242911083	875	139.0	0.15885714285714286	170.0	len_inconsistent+weak_5p	1.0	9.199999809265137	0.9832896540116852	0.22786179702339449	0.006155177802890048	0.9345170830227694	6	3.3541662512891746
rm2	rnd-5_family-3407	LINE/L2		repeat:TE:ClassI:LINE:Jockey	1.0	79	29.0	0.3670886075949367	560.0	len_inconsistent	1.0	8.699999809265137	0.9452597178141595	0.9449140558715394	0.0019797002168243094	0.8287402193382145	6	3.352571771584655
rm2	rnd-4_family-916	DNA/PIF-ISL2EU		repeat:TE:ClassII:TIR:PIFHarbinger	0.8888698336477449	297	42.0	0.1414141414141414	850.0	ok	1.0	4.599999904632568	0.6428444016339344	0.08625425875385741	0.0009186421933251279	0.9657515920158399	6	3.3523479507856924
rm2	rnd-2_family-38	DNA/hAT-Charlie		repeat:TE:ClassII:TIR:hAT	0.8658088235294118	2718	106.0	0.03899926416482708	308.0	len_inconsistent+weak_3p	1.0	14.25	0.9800740482386714	0.3441660182974271	0.005025085182303544	0.854326187857162	6	3.349545931800869
rm2	rnd-1_family-77	DNA/TcMar-Tc1		repeat:TE:ClassII:TIR:Tc1Mariner	0.9221507953802571	1920	152.0	0.07916666666666666	519.0	len_inconsistent+weak_3p	1.0	9.0	0.9934770052802588	0.17206143604426768	0.0069226410601029775	0.9786764041683661	6	3.347382029269299
rm2	rnd-5_family-337	LINE/Rex-Babar		repeat:TE:ClassI:LINE:RTE	0.7814377354648203	712	5.0	0.007022471910112359	1359.0	ok	1.0	17.399999618530273	0.8212991116353052	0.824707575446076	0.013417444842399125	0.6003657335771557	6	3.3449766914173997
pantera	Unknown_118-fGobNig	DNA		repeat:TE:ClassII	0.5157776213933849	364	33.0	0.09065934065934066	1236.0	len_inconsistent	1.0	9.300000190734863	0.9946580199682747	0.8306545675095642	0.004793785574321172	0.9980521601194364	6	3.3438265273557266
rm2	rnd-2_family-143	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.81900951000124	5184	58.0	0.011188271604938271	439.0	len_inconsistent+weak_5p+weak_3p	1.0	16.200000762939453	0.9689209991944809	0.6103743836171168	0.03352625831285424	0.6961526597478769	6	3.3427233763745354
rm2	rnd-4_family-886	Unknown	repeat:TE:ClassII:TIR:Mutator	repeat:TE:ClassII:TIR:Mutator	0.7094889292347503	202	47.0	0.23267326732673269	647.0	len_inconsistent	1.0	5.25	0.6679123894223946	0.9990538814513459	0.021082674992509896	0.7565636974312882	6	3.339064128809458
rm2	rnd-5_family-1128	PLE		repeat:TE:ClassI:PLE	0.9966297544535387	190	25.0	0.13157894736842105	188.0	len_inconsistent	1.0	10.550000190734863	0.9709079283887468	0.9701619778346121	0.02072676896845695	0.8045076726342711	6	3.3390099148953967
rm2	rnd-5_family-6742	DNA/hAT-Ac		repeat:TE:ClassII:TIR:hAT	0.888206472983231	479	63.0	0.1315240083507307	220.0	len_inconsistent	1.0	10.5	0.9576931599940907	0.578353523415571	0.06280469788742798	0.6892450879007239	6	3.3353872328632432
pantera	Unknown_491-fGobNig	DNA	repeat:TE:ClassII	repeat:TE:ClassII	0.8738994603805738	432	89.0	0.20601851851851852	372.0	len_inconsistent	1.0	14.75	0.9764798174297532	0.4066752246469833	0.022450435030666096	0.9950934246184567	6	3.332545048721649
